return_id,sale_id,transaction_id,return_date,store_id,customer_id,employee_id,product_id,return_quantity,return_amount,return_reason,return_channel,refund_method,receipt_present,item_condition,policy_exception_flag
RT00003436,SL00033673,TXN000033673,2025-01-25,S018,C0005143,E00102,P000235,1,49.76,changed_mind,in_store,debit_card,True,opened,False
RT00003437,SL00023344,TXN000023344,2024-07-07,S008,C0008727,E00006,P000160,1,17.51,wrong_size,in_store,debit_card,True,damaged,True
RT00003438,SL00045581,TXN000045581,2025-09-28,S009,C0003086,E00137,P000154,1,21.05,other,mail,credit_card,True,opened,False
RT00003439,SL00045927,TXN000045927,2024-03-31,S015,C0009047,E00093,P000148,1,24.26,not_as_described,in_store,debit_card,True,unopened,True
RT00003440,SL00034735,TXN000034735,2024-10-30,S016,C0000840,E00133,P000322,1,30.91,not_as_described,in_store,cash,True,missing_packaging,False
RT00003441,SL00010259,TXN000010259,2025-07-14,S019,C0005574,E00029,P000080,1,57.06,wrong_size,mail,debit_card,True,unopened,False
RT00003442,SL00029594,TXN000029594,2025-06-15,S008,C0003979,E00027,P000330,1,27.06,not_as_described,mail,store_credit,True,unopened,True
RT00003443,SL00032929,TXN000032929,2025-02-18,S009,C0002145,E00113,P000133,1,15.2,wrong_size,mail,gift_card,False,unopened,True
RT00003444,SL00048835,TXN000048835,2024-11-27,S018,C0002273,E00002,P000467,2,47.26,not_as_described,in_store,credit_card,False,opened,True
RT00003445,SL00022152,TXN000022152,2025-08-02,S017,C0005906,E00139,P000010,1,17.26,changed_mind,mail,debit_card,True,unopened,False
RT00003446,SL00043424,TXN000043424,2025-09-24,S019,C0003946,E00032,P000340,2,186.9,defective,in_store,debit_card,True,opened,True
RT00003447,SL00022016,TXN000022016,2025-11-18,S019,C0003067,E00010,P000368,2,38.78,wrong_size,mail,credit_card,True,opened,False
RT00003448,SL00041179,TXN000041179,2025-07-25,S004,C0005562,E00038,P000135,1,35.87,changed_mind,in_store,credit_card,False,opened,True
RT00003449,SL00034022,TXN000034022,2024-02-13,S020,C0002227,E00028,P000428,2,41.51,defective,in_store,credit_card,True,defective,False
RT00003450,SL00004932,TXN000004932,2025-03-15,S013,C0007959,E00059,P000347,1,5.49,defective,in_store,credit_card,True,damaged,True
RT00003451,SL00026542,TXN000026542,2025-10-15,S018,C0001562,E00102,P000402,1,15.7,changed_mind,curbside,gift_card,True,opened,False
RT00003452,SL00025441,TXN000025441,2024-05-17,S007,C0007447,E00023,P000481,1,27.81,wrong_size,in_store,debit_card,True,opened,False
RT00003453,SL00039811,TXN000039811,2025-09-05,S004,C0005370,E00103,P000004,1,19.36,changed_mind,in_store,store_credit,False,opened,True
RT00003454,SL00035992,TXN000035992,2025-01-12,S005,C0006711,E00127,P000428,1,19.6,damaged,in_store,credit_card,True,damaged,True
RT00003455,SL00005445,TXN000005445,2025-08-16,S016,C0006927,E00069,P000367,1,40.41,duplicate_purchase,in_store,cash,True,opened,False
RT00003456,SL00023679,TXN000023679,2025-11-22,S011,C0008044,E00073,P000153,1,26.83,wrong_size,in_store,debit_card,True,opened,False
RT00003457,SL00022811,TXN000022811,2024-10-22,S018,C0004572,E00099,P000137,1,139.41,changed_mind,in_store,store_credit,False,opened,True
RT00003458,SL00002187,TXN000002187,2024-12-13,S019,C0006044,E00121,P000011,1,37.72,damaged,in_store,debit_card,True,defective,False
RT00003459,SL00015949,TXN000015949,2024-05-16,S013,C0008878,E00100,P000161,1,60.72,changed_mind,in_store,debit_card,True,opened,False
RT00003460,SL00019817,TXN000019817,2024-12-30,S018,C0006564,E00099,P000118,1,113.62,wrong_size,in_store,cash,True,opened,False
RT00003461,SL00028761,TXN000028761,2025-01-12,S008,C0005944,E00089,P000319,1,44.06,duplicate_purchase,in_store,debit_card,True,unopened,False
RT00003462,SL00047359,TXN000047359,2025-03-02,S014,C0002895,E00088,P000241,1,28.37,defective,in_store,credit_card,True,defective,False
RT00003463,SL00001152,TXN000001152,2025-10-12,S006,C0003107,E00094,P000204,2,184.26,changed_mind,in_store,gift_card,True,opened,False
RT00003464,SL00000855,TXN000000855,2024-02-19,S019,C0005459,E00010,P000453,1,42.98,not_as_described,curbside,debit_card,True,missing_packaging,False
RT00003465,SL00019501,TXN000019501,2024-08-19,S003,C0007138,E00014,P000191,1,36.47,wrong_size,mail,gift_card,False,unopened,True
RT00003466,SL00020418,TXN000020418,2025-02-23,S011,C0006566,E00047,P000367,1,40.41,not_as_described,in_store,store_credit,False,unopened,True
RT00003467,SL00041979,TXN000041979,2024-03-20,S008,C0002107,E00050,P000416,1,24.6,late_delivery,mail,cash,True,unopened,False
RT00003468,SL00021812,TXN000021812,2024-09-10,S013,C0005576,E00056,P000303,1,23.22,other,mail,credit_card,True,unopened,False
RT00003469,SL00014249,TXN000014249,2024-01-29,S015,C0003626,E00020,P000390,1,19.15,duplicate_purchase,in_store,credit_card,True,unopened,False
RT00003470,SL00033209,TXN000033209,2025-08-09,S017,C0000929,E00139,P000081,1,5.53,wrong_size,in_store,store_credit,False,unopened,True
RT00003471,SL00035608,TXN000035608,2024-04-12,S008,C0008285,E00122,P000150,1,22.82,duplicate_purchase,in_store,debit_card,True,missing_packaging,False
RT00003472,SL00037853,TXN000037853,2025-05-17,S004,C0003057,E00038,P000179,1,32.12,not_as_described,in_store,cash,True,missing_packaging,False
RT00003473,SL00002646,TXN000002646,2025-12-01,S008,C0008778,E00089,P000213,2,113.5,changed_mind,in_store,debit_card,True,unopened,False
RT00003474,SL00026057,TXN000026057,2024-05-13,S013,C0003364,E00124,P000066,1,28.54,damaged,in_store,debit_card,True,opened,False
RT00003475,SL00018689,TXN000018689,2026-01-20,S012,C0000739,E00084,P000488,1,28.86,defective,in_store,store_credit,False,damaged,True
RT00003476,SL00005325,TXN000005325,2024-11-18,S002,C0008210,E00031,P000443,1,134.84,wrong_size,in_store,store_credit,True,unopened,False
RT00003477,SL00047163,TXN000047163,2024-11-15,S016,C0009356,E00083,P000036,2,37.26,defective,mail,store_credit,False,defective,True
RT00003478,SL00036548,TXN000036548,2024-02-27,S011,C0009263,E00047,P000488,2,51.95,late_delivery,in_store,gift_card,True,unopened,False
RT00003479,SL00006813,TXN000006813,2025-03-02,S013,C0007590,E00059,P000405,1,42.33,changed_mind,in_store,store_credit,False,opened,True
RT00003480,SL00001460,TXN000001460,2025-02-27,S013,C0002791,E00100,P000411,1,40.75,defective,in_store,store_credit,True,defective,True
RT00003481,SL00044822,TXN000044822,2024-02-13,S008,C0006468,E00089,P000259,1,20.96,changed_mind,in_store,credit_card,True,opened,False
RT00003482,SL00022037,TXN000022037,2024-10-20,S008,C0003622,E00089,P000152,2,22.9,changed_mind,in_store,debit_card,True,damaged,True
RT00003483,SL00010132,TXN000010132,2024-09-03,S008,C0001023,E00074,P000159,1,57.7,damaged,curbside,credit_card,True,damaged,True
RT00003484,SL00033080,TXN000033080,2024-12-17,S008,C0005463,E00006,P000191,1,40.52,changed_mind,curbside,credit_card,True,opened,True
RT00003485,SL00027314,TXN000027314,2025-02-27,S011,C0002118,E00070,P000327,2,83.24,defective,in_store,credit_card,True,opened,False
RT00003486,SL00025742,TXN000025742,2025-01-10,S020,C0007764,E00028,P000186,1,18.64,wrong_size,in_store,store_credit,True,unopened,False
RT00003487,SL00018793,TXN000018793,2024-01-09,S010,C0008020,E00136,P000306,1,29.6,changed_mind,in_store,store_credit,False,unopened,True
RT00003488,SL00019548,TXN000019548,2025-06-16,S001,C0008944,E00143,P000011,1,37.72,other,mail,credit_card,True,missing_packaging,False
RT00003489,SL00018881,TXN000018881,2024-10-02,S013,C0006705,E00100,P000070,2,124.38,damaged,in_store,debit_card,True,missing_packaging,False
RT00003490,SL00023144,TXN000023144,2025-04-30,S019,C0003214,E00029,P000151,1,37.53,wrong_size,in_store,debit_card,True,opened,False
RT00003491,SL00037811,TXN000037811,2025-08-05,S012,C0002814,E00021,P000377,1,116.97,not_as_described,in_store,credit_card,True,unopened,False
RT00003492,SL00005996,TXN000005996,2025-07-08,S013,C0001711,E00059,P000062,1,21.12,changed_mind,in_store,credit_card,True,unopened,False
RT00003493,SL00005849,TXN000005849,2024-11-17,S008,C0000212,E00006,P000268,1,24.44,damaged,mail,credit_card,True,damaged,True
RT00003494,SL00037928,TXN000037928,2025-12-15,S006,C0008012,E00091,P000449,1,40.27,other,in_store,store_credit,False,opened,True
RT00003495,SL00017656,TXN000017656,2025-11-29,S016,C0000920,E00083,P000416,3,66.42,defective,in_store,credit_card,True,unopened,False
RT00003496,SL00010574,TXN000010574,2025-11-01,S019,C0006268,E00121,P000077,1,14.93,wrong_size,in_store,gift_card,True,opened,False
RT00003497,SL00023056,TXN000023056,2024-12-08,S013,C0004954,E00124,P000420,1,24.5,defective,in_store,credit_card,False,defective,True
RT00003498,SL00012420,TXN000012420,2024-05-13,S018,C0004841,E00109,P000063,1,182.12,wrong_size,in_store,credit_card,True,opened,False
RT00003499,SL00004024,TXN000004024,2025-06-08,S019,C0001320,E00010,P000383,1,56.52,changed_mind,in_store,credit_card,True,unopened,False
RT00003500,SL00002666,TXN000002666,2026-01-18,S013,C0003860,E00124,P000154,1,18.84,changed_mind,in_store,store_credit,True,opened,False
RT00003501,SL00047338,TXN000047338,2024-12-28,S009,C0009334,E00040,P000241,1,29.86,not_as_described,in_store,cash,False,opened,True
RT00003502,SL00021359,TXN000021359,2024-04-24,S020,C0009204,E00061,P000196,1,23.97,changed_mind,in_store,gift_card,True,unopened,False
RT00003503,SL00041816,TXN000041816,2024-08-11,S020,C0009809,E00028,P000391,3,74.49,wrong_size,in_store,credit_card,False,missing_packaging,True
RT00003504,SL00000085,TXN000000085,2026-01-02,S020,C0009978,E00028,P000207,1,30.01,damaged,in_store,credit_card,True,damaged,True
RT00003505,SL00002433,TXN000002433,2025-01-28,S019,C0000531,E00010,P000079,1,26.93,wrong_size,mail,gift_card,True,opened,False
RT00003506,SL00011369,TXN000011369,2024-11-08,S004,C0002141,E00103,P000299,1,8.77,other,in_store,cash,True,unopened,False
RT00003507,SL00026684,TXN000026684,2024-04-12,S010,C0004773,E00090,P000344,1,30.96,changed_mind,in_store,debit_card,True,damaged,True
RT00003508,SL00004021,TXN000004021,2024-02-24,S008,C0002170,E00089,P000471,1,18.77,damaged,in_store,cash,False,missing_packaging,True
RT00003509,SL00008804,TXN000008804,2025-01-06,S013,C0001668,E00060,P000220,1,21.78,changed_mind,in_store,debit_card,True,opened,False
RT00003510,SL00035235,TXN000035235,2025-03-28,S003,C0001826,E00081,P000369,1,6.44,defective,in_store,credit_card,True,defective,False
RT00003511,SL00004887,TXN000004887,2024-01-13,S015,C0004237,E00020,P000258,1,27.49,changed_mind,in_store,credit_card,True,damaged,True
RT00003512,SL00006632,TXN000006632,2024-03-09,S017,C0009397,E00139,P000381,1,25.72,damaged,mail,credit_card,False,damaged,True
RT00003513,SL00030254,TXN000030254,2025-05-06,S008,C0004671,E00089,P000036,1,18.63,duplicate_purchase,in_store,store_credit,True,unopened,False
RT00003514,SL00046825,TXN000046825,2024-12-13,S015,C0008684,E00135,P000363,2,31.03,late_delivery,mail,credit_card,True,unopened,False
RT00003515,SL00036430,TXN000036430,2024-01-29,S019,C0003947,E00116,P000153,2,45.61,duplicate_purchase,in_store,debit_card,True,unopened,False
RT00003516,SL00012461,TXN000012461,2024-02-14,S015,C0004745,E00020,P000402,1,15.7,duplicate_purchase,in_store,credit_card,False,opened,True
RT00003517,SL00001664,TXN000001664,2025-03-13,S008,C0002477,E00027,P000135,1,35.87,other,in_store,debit_card,True,opened,False
RT00003518,SL00033905,TXN000033905,2024-06-05,S018,C0004833,E00099,P000441,1,15.35,damaged,in_store,credit_card,True,damaged,True
RT00003519,SL00037349,TXN000037349,2024-03-21,S013,C0008705,E00124,P000379,3,50.13,defective,in_store,credit_card,True,defective,False
RT00003520,SL00016422,TXN000016422,2025-09-30,S003,C0009850,E00079,P000103,1,16.9,wrong_size,mail,debit_card,False,opened,True
RT00003521,SL00003521,TXN000003521,2024-04-08,S017,C0005770,E00139,P000145,1,50.44,late_delivery,in_store,credit_card,False,damaged,True
RT00003522,SL00016536,TXN000016536,2024-02-26,S009,C0004967,E00104,P000240,1,22.1,wrong_size,in_store,gift_card,True,unopened,False
RT00003523,SL00010677,TXN000010677,2024-04-13,S014,C0009854,E00114,P000175,1,99.46,changed_mind,in_store,credit_card,True,opened,False
RT00003524,SL00047244,TXN000047244,2025-01-14,S013,C0001808,E00124,P000103,2,30.42,damaged,mail,debit_card,True,opened,False
RT00003525,SL00047697,TXN000047697,2025-10-17,S013,C0002467,E00124,P000146,1,156.53,defective,in_store,debit_card,True,damaged,True
RT00003526,SL00041944,TXN000041944,2025-04-13,S010,C0004881,E00090,P000038,1,30.62,changed_mind,in_store,debit_card,True,opened,False
RT00003527,SL00029113,TXN000029113,2025-02-20,S017,C0002045,E00082,P000143,1,22.83,damaged,mail,credit_card,True,defective,False
RT00003528,SL00018521,TXN000018521,2025-09-16,S014,C0005069,E00088,P000160,1,16.59,changed_mind,mail,store_credit,False,opened,True
RT00003529,SL00039650,TXN000039650,2025-02-17,S018,C0002539,E00099,P000416,1,22.14,late_delivery,in_store,debit_card,True,opened,False
RT00003530,SL00024867,TXN000024867,2024-01-28,S008,C0007873,E00089,P000225,1,51.32,late_delivery,in_store,debit_card,True,unopened,False
RT00003531,SL00017907,TXN000017907,2025-02-12,S020,C0005460,E00028,P000464,1,28.08,defective,in_store,store_credit,True,defective,True
RT00003532,SL00034071,TXN000034071,2025-01-30,S008,C0002951,E00006,P000087,1,57.85,wrong_size,mail,debit_card,True,missing_packaging,False
RT00003533,SL00034505,TXN000034505,2024-06-29,S005,C0002061,E00127,P000323,2,25.06,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00003534,SL00013196,TXN000013196,2024-12-29,S013,C0001341,E00124,P000112,2,41.94,duplicate_purchase,mail,credit_card,True,unopened,False
RT00003535,SL00031814,TXN000031814,2024-01-26,S019,C0008978,E00029,P000288,1,90.32,wrong_size,curbside,credit_card,True,missing_packaging,False
RT00003536,SL00023550,TXN000023550,2024-03-25,S006,C0003137,E00098,P000318,4,373.05,changed_mind,in_store,store_credit,True,opened,True
RT00003537,SL00022002,TXN000022002,2025-10-24,S013,C0006701,E00124,P000087,1,60.89,changed_mind,in_store,credit_card,True,opened,False
RT00003538,SL00049809,TXN000049809,2025-02-28,S008,C0004953,E00089,P000079,5,121.18,wrong_size,in_store,store_credit,False,missing_packaging,True
RT00003539,SL00016970,TXN000016970,2025-04-06,S001,C0008534,E00143,P000419,1,15.83,wrong_size,curbside,store_credit,True,unopened,True
RT00003540,SL00034275,TXN000034275,2025-06-16,S001,C0000612,E00143,P000019,1,44.68,not_as_described,in_store,cash,True,opened,False
RT00003541,SL00009413,TXN000009413,2025-06-29,S012,C0005107,E00095,P000264,2,21.59,late_delivery,in_store,debit_card,True,opened,False
RT00003542,SL00033311,TXN000033311,2024-06-11,S008,C0003583,E00027,P000041,1,55.15,damaged,in_store,credit_card,True,damaged,True
RT00003543,SL00024497,TXN000024497,2024-11-02,S013,C0003379,E00059,P000079,1,26.93,defective,in_store,credit_card,True,missing_packaging,False
RT00003544,SL00029648,TXN000029648,2025-12-26,S011,C0005032,E00073,P000261,1,33.15,changed_mind,in_store,cash,False,unopened,True
RT00003545,SL00034700,TXN000034700,2024-07-17,S009,C0007179,E00045,P000217,1,135.82,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00003546,SL00024028,TXN000024028,2024-05-08,S015,C0003381,E00020,P000004,1,19.36,wrong_size,in_store,store_credit,False,unopened,True
RT00003547,SL00004939,TXN000004939,2024-07-01,S019,C0009464,E00032,P000230,3,75.94,wrong_size,mail,store_credit,True,missing_packaging,True
RT00003548,SL00037158,TXN000037158,2024-04-27,S013,C0003681,E00124,P000414,1,46.14,not_as_described,in_store,debit_card,True,opened,False
RT00003549,SL00016185,TXN000016185,2025-03-12,S018,C0006784,E00099,P000176,1,40.09,duplicate_purchase,mail,credit_card,True,missing_packaging,False
RT00003550,SL00025006,TXN000025006,2024-06-19,S016,C0002304,E00123,P000338,1,45.79,defective,in_store,debit_card,True,opened,False
RT00003551,SL00029944,TXN000029944,2025-05-14,S012,C0004591,E00016,P000225,1,43.62,late_delivery,in_store,credit_card,True,unopened,False
RT00003552,SL00005709,TXN000005709,2025-02-05,S020,C0003985,E00049,P000360,2,41.63,other,in_store,store_credit,True,unopened,True
RT00003553,SL00032290,TXN000032290,2025-12-12,S012,C0008060,E00111,P000025,1,15.42,changed_mind,mail,credit_card,True,opened,False
RT00003554,SL00030192,TXN000030192,2025-06-10,S010,C0002676,E00096,P000490,1,9.91,defective,mail,gift_card,True,opened,False
RT00003555,SL00033408,TXN000033408,2024-11-06,S009,C0003446,E00137,P000028,2,39.84,not_as_described,mail,credit_card,False,opened,True
RT00003556,SL00014362,TXN000014362,2025-04-14,S018,C0009168,E00109,P000280,1,22.72,changed_mind,in_store,credit_card,True,unopened,False
RT00003557,SL00033361,TXN000033361,2025-03-25,S018,C0007472,E00008,P000444,1,25.66,wrong_size,in_store,store_credit,True,opened,True
RT00003558,SL00048076,TXN000048076,2025-08-03,S008,C0004906,E00050,P000160,1,18.43,changed_mind,in_store,store_credit,False,opened,True
RT00003559,SL00005368,TXN000005368,2025-12-22,S008,C0006315,E00074,P000347,1,5.49,duplicate_purchase,in_store,credit_card,True,missing_packaging,False
RT00003560,SL00026520,TXN000026520,2024-12-02,S013,C0000543,E00059,P000493,2,110.32,duplicate_purchase,in_store,store_credit,True,missing_packaging,False
RT00003561,SL00031378,TXN000031378,2025-04-29,S011,C0002134,E00117,P000036,1,16.77,not_as_described,in_store,gift_card,True,opened,False
RT00003562,SL00018940,TXN000018940,2025-01-20,S002,C0000033,E00011,P000292,1,21.8,defective,in_store,debit_card,True,missing_packaging,False
RT00003563,SL00027207,TXN000027207,2024-03-29,S013,C0008718,E00078,P000153,2,53.66,not_as_described,curbside,credit_card,True,missing_packaging,False
RT00003564,SL00009457,TXN000009457,2024-07-08,S009,C0004667,E00040,P000426,2,127.12,damaged,in_store,credit_card,True,opened,False
RT00003565,SL00020098,TXN000020098,2024-06-08,S002,C0006159,E00053,P000382,1,90.14,damaged,mail,debit_card,True,damaged,True
RT00003566,SL00032810,TXN000032810,2024-04-21,S011,C0001097,E00047,P000027,1,23.62,wrong_size,in_store,gift_card,True,unopened,False
RT00003567,SL00040052,TXN000040052,2025-05-16,S013,C0002580,E00124,P000196,2,53.26,damaged,in_store,credit_card,True,damaged,True
RT00003568,SL00036858,TXN000036858,2025-12-21,S016,C0004325,E00123,P000454,1,20.19,wrong_size,mail,gift_card,True,opened,False
RT00003569,SL00002655,TXN000002655,2025-03-21,S006,C0002962,E00091,P000362,2,30.1,wrong_size,mail,cash,True,opened,False
RT00003570,SL00015994,TXN000015994,2024-05-31,S011,C0002114,E00070,P000307,1,11.99,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00003571,SL00004202,TXN000004202,2025-10-28,S003,C0005286,E00014,P000148,1,21.83,late_delivery,in_store,debit_card,True,unopened,False
